queryid,rptno,TransactionType,ForwardType,SettlementType,PositionDate,Entity,EntityGroup1,EntityGroup2,Counterparty,CounterpartyGroup1,CounterpartyGroup2,Instrument,InstrumentGroup1,CcyPair,DealNo,DealId,DealSide,PayorReceive,CashFlowDate,CashflowType,Currency,ValuationModel,MarketValue,BaseCcy,BaseMV,FaceValue,PrincipalOutstanding,BPDelta,BPGamma,IRR,MacaulayDuration,ModifiedDuration,Theta,Convexity,SpotRate,SpotFactor,FwdRate,FwdFactor,ZeroRate,CurrencyDF,BaseDF,DiscountYieldCurve,DealDate,MaturityDate,TermofDeal,DaystoMaturity,TimeProfile,TimeProfileStart,TimeProfileEnd,TimeBucket
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,GBG US,Greenies Biochemicals,None,Bank of America,USA Counterparties,None,FX Forward,FORWARD,USD/EUR,1528,5069,1,REC,7 March 2012,FX Principal,EUR,NPV SPOT,5511964.11,USD,7349285.486,5512500,5512500,-1.457410282,0.01,3.61214702,0.002739593,0.002644085,535.89,0.002559059,0.75,1.333333333,0.7505,1.332445037,3.612147021,0.999902787,0.999925553,BS Zero Curve 1,5 March 2012,7 March 2012,2,1,Monthly 1,6 March 2012,1 April 2012,1 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,GBG US,Greenies Biochemicals,None,Bank of America,USA Counterparties,None,FX Forward,FORWARD,USD/EUR,1528,5069,2,PAY,7 March 2012,FX Principal,USD,NPV SPOT,-7017300.59,USD,-7017300.588,-7017823.04,-7017823.04,1.870916963,-0.02,2.75465684,0.002739592,0.002666149,-522.45,0.002601924,1,1,1,1,2.754656843,0.999925553,0.999925553,BS Zero Curve 1,5 March 2012,7 March 2012,2,1,Monthly 1,6 March 2012,1 April 2012,1 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,GBG US,Greenies Biochemicals,None,Bank of America,USA Counterparties,None,FX Forward,FORWARD,USD/EUR,1529,5071,1,REC,7 March 2012,FX Principal,EUR,NPV SPOT,84991.74,USD,113322.3159,85000,85000,-0.02247254,0,3.61214702,0.002739593,0.002644085,8.26,0.002559058,0.75,1.333333333,0.7505,1.332445037,3.612147021,0.999902787,0.999925553,BS Zero Curve 1,5 March 2012,7 March 2012,2,1,Monthly 1,6 March 2012,1 April 2012,1 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,GBG US,Greenies Biochemicals,None,Bank of America,USA Counterparties,None,FX Forward,FORWARD,USD/EUR,1529,5071,2,PAY,7 March 2012,FX Principal,USD,NPV SPOT,-108798.86,USD,-108798.8597,-108806.96,-108806.96,0.029007398,0,2.75465684,0.002739592,0.002666149,-8.1,0.002601918,1,1,1,1,2.754656843,0.999925553,0.999925553,BS Zero Curve 1,5 March 2012,7 March 2012,2,1,Monthly 1,6 March 2012,1 April 2012,1 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,GBG US,Greenies Biochemicals,None,Bank of America,USA Counterparties,None,FX Forward,FORWARD,USD/EUR,1537,5087,1,REC,7 March 2012,FX Principal,USD,NPV SPOT,6399933.14,USD,6399933.142,6400409.63,6400409.63,-1.706317598,0.02,2.75465684,0.002739592,0.002666149,476.49,0.002601895,1,1,1,1,2.754656843,0.999925553,0.999925553,BS Zero Curve 1,5 March 2012,7 March 2012,2,1,Monthly 1,6 March 2012,1 April 2012,1 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,GBG US,Greenies Biochemicals,None,Bank of America,USA Counterparties,None,FX Forward,FORWARD,USD/EUR,1537,5087,2,PAY,7 March 2012,FX Principal,EUR,NPV SPOT,-4999513.94,USD,-6666018.582,-5000000,-5000000,1.321914089,-0.01,3.61214702,0.002739593,0.002644085,-486.06,0.002559039,0.75,1.333333333,0.7505,1.332445037,3.612147021,0.999902787,0.999925553,BS Zero Curve 1,5 March 2012,7 March 2012,2,1,Monthly 1,6 March 2012,1 April 2012,1 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,GBG US,Greenies Biochemicals,None,Bank of America,USA Counterparties,None,FX Forward,FORWARD,USD/EUR,1538,5089,1,REC,7 March 2012,FX Principal,USD,NPV SPOT,10235962.16,USD,10235962.16,10236724.25,10236724.25,-2.729060126,0.03,2.75465684,0.002739592,0.002666149,762.09,0.002601926,1,1,1,1,2.754656843,0.999925553,0.999925553,BS Zero Curve 1,5 March 2012,7 March 2012,2,1,Monthly 1,6 March 2012,1 April 2012,1 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,GBG US,Greenies Biochemicals,None,Bank of America,USA Counterparties,None,FX Forward,FORWARD,USD/EUR,1538,5089,2,PAY,7 March 2012,FX Principal,EUR,NPV SPOT,-7999222.3,USD,-10665629.73,-8000000,-8000000,2.115062543,-0.02,3.61214702,0.002739593,0.002644085,-777.7,0.002559023,0.75,1.333333333,0.7505,1.332445037,3.612147021,0.999902787,0.999925553,BS Zero Curve 1,5 March 2012,7 March 2012,2,1,Monthly 1,6 March 2012,1 April 2012,1 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,GBG US,Greenies Biochemicals,None,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,USD/EUR,1420,4857,1,REC,5 March 2013,FX Principal,USD,NPV SPOT,28869631,USD,28869631,30000000,30000000,-2770.015357,53.24,3.926391,0.997164456,0.959491085,3046.32,1.844129858,1,1,1,1,3.926390995,0.962321033,0.962321033,BS Zero Curve 1,5 March 2012,5 March 2013,365,364,Monthly 13,2 March 2013,1 April 2013,13 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,GBG US,Greenies Biochemicals,None,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,USD/EUR,1420,4857,2,PAY,5 March 2013,FX Principal,EUR,NPV SPOT,-18211477.76,USD,-24281970.34,-18918000,-18918000,1747.980234,-33.61,3.89040651,0.997164423,0.959823391,-1904.39,1.845407521,0.75,1.333333333,0.728068182,1.373497737,3.890406513,0.962653439,0.962321033,BS Zero Curve 1,5 March 2012,5 March 2013,365,364,Monthly 13,2 March 2013,1 April 2013,13 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,GBG US,Greenies Biochemicals,None,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,USD/EUR,1421,4858,1,REC,17 April 2013,FX Principal,USD,NPV SPOT,28703308.23,USD,28703308.23,30000000,30000000,-3075.957144,62.54,4.04209232,1.114955163,1.071638544,3116.28,2.178752187,1,1,1,1,4.042092325,0.956776941,0.956776941,BS Zero Curve 1,5 March 2012,17 April 2013,408,407,Monthly 14,2 April 2013,1 May 2013,14 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,GBG US,Greenies Biochemicals,None,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,USD/EUR,1421,4858,2,PAY,17 April 2013,FX Principal,EUR,NPV SPOT,-18128485.15,USD,-24171313.53,-18918000,-18918000,1945.430211,-39.61,3.89704621,1.114955005,1.073134459,-1898.89,2.184839742,0.75,1.333333333,0.727673025,1.374243604,3.897046214,0.958266474,0.956776941,BS Zero Curve 1,5 March 2012,17 April 2013,408,407,Monthly 14,2 April 2013,1 May 2013,14 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,GBG US,Greenies Biochemicals,None,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,USD/EUR,1430,4867,1,REC,16 May 2012,FX Principal,USD,NPV SPOT,29817547.48,USD,29817547.48,30000000,30000000,-562.0726386,6.51,3.18577309,0.19450929,0.18850398,2562.03,0.218232512,1,1,1,1,3.185773089,0.993918249,0.993918249,BS Zero Curve 1,22 February 2012,16 May 2012,84,71,Monthly 3,2 May 2012,1 June 2012,3 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,GBG US,Greenies Biochemicals,None,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,USD/EUR,1430,4867,2,PAY,16 May 2012,FX Principal,EUR,NPV SPOT,-18782569.7,USD,-25043426.27,-18918000,-18918000,352.0910375,-4.05,3.76252371,0.194509352,0.187456266,-1900.72,0.215813254,0.75,1.333333333,0.734741935,1.361022084,3.762523714,0.992841194,0.993918249,BS Zero Curve 1,22 February 2012,16 May 2012,84,71,Monthly 3,2 May 2012,1 June 2012,3 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,GBG US,Greenies Biochemicals,None,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,USD/EUR,1431,4868,1,REC,24 May 2012,FX Principal,USD,NPV SPOT,14895000.85,USD,14895000.85,15000000,15000000,-312.0714648,3.68,3.2987651,0.216425613,0.209514231,1324.5,0.246736892,1,1,1,1,3.298765098,0.993000057,0.993000057,BS Zero Curve 1,22 February 2012,24 May 2012,92,79,Monthly 3,2 May 2012,1 June 2012,3 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,GBG US,Greenies Biochemicals,None,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,USD/EUR,1431,4868,2,PAY,24 May 2012,FX Principal,EUR,NPV SPOT,-9383606.79,USD,-12511475.72,-9459000,-9459000,195.7137016,-2.29,3.76654146,0.216425671,0.208569803,-950.58,0.244517317,0.75,1.333333333,0.734483871,1.361500285,3.76654146,0.992029473,0.993000057,BS Zero Curve 1,22 February 2012,24 May 2012,92,79,Monthly 3,2 May 2012,1 June 2012,3 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,GBG US,Greenies Biochemicals,None,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,USD/EUR,1432,4869,1,REC,9 March 2012,FX Principal,USD,NPV SPOT,29993270.34,USD,29993270.34,30000000,30000000,-23.98703636,0.24,2.76715082,0.008218775,0.007997473,2243.05,0.007846476,1,1,1,1,2.767150819,0.999775678,0.999775678,BS Zero Curve 1,29 February 2012,9 March 2012,9,3,Monthly 1,6 March 2012,1 April 2012,1 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,GBG US,Greenies Biochemicals,None,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,USD/EUR,1432,4869,2,PAY,9 March 2012,FX Principal,EUR,NPV SPOT,-18912471.28,USD,-25216628.38,-18918000,-18918000,15.00068978,-0.15,3.62017337,0.008218778,0.007931639,-1842.73,0.007717809,0.75,1.333333333,0.7496875,1.33388912,3.620173367,0.999707754,0.999775678,BS Zero Curve 1,29 February 2012,9 March 2012,9,3,Monthly 1,6 March 2012,1 April 2012,1 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,GBG US,Greenies Biochemicals,None,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,USD/EUR,1433,4870,1,REC,8 March 2012,FX Principal,USD,NPV SPOT,17997320.03,USD,17997320.03,18000000,18000000,-9.596706431,0.09,2.75465684,0.005479184,0.005332297,1339.94,0.005218046,1,1,1,1,2.754656843,0.999851113,0.999851113,BS Zero Curve 1,21 February 2012,8 March 2012,16,2,Monthly 1,6 March 2012,1 April 2012,1 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,GBG US,Greenies Biochemicals,None,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,USD/EUR,1433,4870,2,PAY,8 March 2012,FX Principal,EUR,NPV SPOT,-11348590.81,USD,-15131454.42,-11350800,-11350800,6.001095021,-0.06,3.61616019,0.005479186,0.005287965,-1104.54,0.005131642,0.75,1.333333333,0.75,1.333333333,3.616160194,0.999805372,0.999851113,BS Zero Curve 1,21 February 2012,8 March 2012,16,2,Monthly 1,6 March 2012,1 April 2012,1 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,GBG US,Greenies Biochemicals,None,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,USD/EUR,1434,4871,1,REC,5 March 2014,FX Principal,USD,NPV SPOT,27256512.62,USD,27256512.62,30000000,30000000,-5187.86746,148.22,4.9189777,1.996975028,1.903349681,3586.01,5.438148105,1,1,1,1,4.918977705,0.908550421,0.908550421,BS Zero Curve 1,5 March 2012,5 March 2014,730,729,Monthly 25,2 March 2014,1 April 2014,25 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,GBG US,Greenies Biochemicals,None,Deutsche Bank,Germany Counterparties,Europe Counterparties,FX Forward,FORWARD,USD/EUR,1434,4871,2,PAY,5 March 2014,FX Principal,EUR,NPV SPOT,-17511736.7,USD,-23348982.26,-18918000,-18918000,3364.381691,-97.03,3.94318243,1.99697235,1.921215325,-1855.59,5.540731565,0.75,1.333333333,0.725040872,1.37923259,3.943182431,0.925665329,0.908550421,BS Zero Curve 1,5 March 2012,5 March 2014,730,729,Monthly 25,2 March 2014,1 April 2014,25 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,GBG US,Greenies Biochemicals,None,First American National Bank,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,USD/EUR,1523,4982,1,REC,9 May 2012,FX Principal,USD,NPV SPOT,29840501.68,USD,29840501.68,30000000,30000000,-507.5338018,5.79,3.08690508,0.175332471,0.170082195,2485.63,0.193929785,1,1,1,1,3.08690508,0.994683389,0.994683389,BS Zero Curve 1,5 March 2012,9 May 2012,65,64,Monthly 3,2 May 2012,1 June 2012,3 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,GBG US,Greenies Biochemicals,None,First American National Bank,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,USD/EUR,1523,4982,2,PAY,9 May 2012,FX Principal,EUR,NPV SPOT,-18795990.45,USD,-25061320.61,-18918000,-18918000,317.6156672,-3.6,3.75900819,0.175332535,0.168980543,-1900.33,0.191425554,0.75,1.333333333,0.734967742,1.360603933,3.759008186,0.993550611,0.994683389,BS Zero Curve 1,5 March 2012,9 May 2012,65,64,Monthly 3,2 May 2012,1 June 2012,3 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,GBG US,Greenies Biochemicals,None,First American National Bank,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,USD/EUR,1542,5097,1,REC,8 March 2012,FX Principal,EUR,NPV SPOT,6998637.6,USD,9331516.803,7000000,7000000,-3.70085502,0.04,3.61616019,0.005479186,0.005287965,681.17,0.005131628,0.75,1.333333333,0.75,1.333333333,3.616160194,0.999805372,0.999851113,BS Zero Curve 1,6 March 2012,8 March 2012,2,2,Monthly 1,6 March 2012,1 April 2012,1 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,GBG US,Greenies Biochemicals,None,First American National Bank,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,USD/EUR,1542,5097,2,PAY,8 March 2012,FX Principal,USD,NPV SPOT,-8973022.8,USD,-8973022.8,-8974358.97,-8974358.97,4.784682691,-0.05,2.75465684,0.005479184,0.005332297,-668.06,0.005218029,1,1,1,1,2.754656843,0.999851113,0.999851113,BS Zero Curve 1,6 March 2012,8 March 2012,2,2,Monthly 1,6 March 2012,1 April 2012,1 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,GBG US,Greenies Biochemicals,None,First American National Bank,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,USD/EUR,1546,5105,1,REC,7 March 2012,FX Principal,EUR,NPV SPOT,9999027.87,USD,13332037.16,10000000,10000000,-2.643828178,0.03,3.61214702,0.002739593,0.002644085,972.13,0.002559039,0.75,1.333333333,0.7505,1.332445037,3.612147021,0.999902787,0.999925553,BS Zero Curve 1,5 March 2012,7 March 2012,2,1,Monthly 1,6 March 2012,1 April 2012,1 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,GBG US,Greenies Biochemicals,None,First American National Bank,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,USD/EUR,1546,5105,2,PAY,7 March 2012,FX Principal,USD,NPV SPOT,-12729796.99,USD,-12729796.99,-12730744.75,-12730744.75,3.393953675,-0.03,2.75465684,0.002739592,0.002666149,-947.76,0.002601907,1,1,1,1,2.754656843,0.999925553,0.999925553,BS Zero Curve 1,5 March 2012,7 March 2012,2,1,Monthly 1,6 March 2012,1 April 2012,1 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,GBG US,Greenies Biochemicals,None,First American National Bank,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,USD/EUR,1547,5107,1,REC,7 March 2012,FX Principal,EUR,NPV SPOT,799922.23,USD,1066562.973,800000,800000,-0.211506254,0,3.61214702,0.002739593,0.002644085,77.77,0.002559028,0.75,1.333333333,0.7505,1.332445037,3.612147021,0.999902787,0.999925553,BS Zero Curve 1,5 March 2012,7 March 2012,2,1,Monthly 1,6 March 2012,1 April 2012,1 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,GBG US,Greenies Biochemicals,None,First American National Bank,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,USD/EUR,1547,5107,2,PAY,7 March 2012,FX Principal,USD,NPV SPOT,-1023989.3,USD,-1023989.302,-1024065.54,-1024065.54,0.273010815,0,2.75465684,0.002739592,0.002666149,-76.24,0.002601921,1,1,1,1,2.754656843,0.999925553,0.999925553,BS Zero Curve 1,5 March 2012,7 March 2012,2,1,Monthly 1,6 March 2012,1 April 2012,1 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,GBG US,Greenies Biochemicals,None,First American National Bank,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,USD/EUR,1555,5123,1,REC,7 March 2012,FX Principal,USD,NPV SPOT,6399933.14,USD,6399933.142,6400409.63,6400409.63,-1.706317598,0.02,2.75465684,0.002739592,0.002666149,476.49,0.002601895,1,1,1,1,2.754656843,0.999925553,0.999925553,BS Zero Curve 1,5 March 2012,7 March 2012,2,1,Monthly 1,6 March 2012,1 April 2012,1 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,GBG US,Greenies Biochemicals,None,First American National Bank,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,USD/EUR,1555,5123,2,PAY,7 March 2012,FX Principal,EUR,NPV SPOT,-4999513.94,USD,-6666018.582,-5000000,-5000000,1.321914089,-0.01,3.61214702,0.002739593,0.002644085,-486.06,0.002559039,0.75,1.333333333,0.7505,1.332445037,3.612147021,0.999902787,0.999925553,BS Zero Curve 1,5 March 2012,7 March 2012,2,1,Monthly 1,6 March 2012,1 April 2012,1 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,GBG US,Greenies Biochemicals,None,First American National Bank,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,USD/EUR,1556,5125,1,REC,7 March 2012,FX Principal,USD,NPV SPOT,10235962.16,USD,10235962.16,10236724.25,10236724.25,-2.729060126,0.03,2.75465684,0.002739592,0.002666149,762.09,0.002601926,1,1,1,1,2.754656843,0.999925553,0.999925553,BS Zero Curve 1,5 March 2012,7 March 2012,2,1,Monthly 1,6 March 2012,1 April 2012,1 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,GBG US,Greenies Biochemicals,None,First American National Bank,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,USD/EUR,1556,5125,2,PAY,7 March 2012,FX Principal,EUR,NPV SPOT,-7999222.3,USD,-10665629.73,-8000000,-8000000,2.115062543,-0.02,3.61214702,0.002739593,0.002644085,-777.7,0.002559023,0.75,1.333333333,0.7505,1.332445037,3.612147021,0.999902787,0.999925553,BS Zero Curve 1,5 March 2012,7 March 2012,2,1,Monthly 1,6 March 2012,1 April 2012,1 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,AmSouth Bancorporation,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,AUD/EUR,1438,4893,1,REC,11 February 2014,FX Principal,EUR,FORWARD,3559500,USD,4908161.003,3559500,3559500,0,0,0,0,0,0,0,0.75,1.333333333,0.725220708,1.378890575,0,0,0,NOT NEEDED,5 March 2012,11 February 2014,708,707,Monthly 24,2 February 2014,1 March 2014,24 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,AmSouth Bancorporation,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,AUD/EUR,1438,4893,2,PAY,11 February 2014,FX Principal,AUD,FORWARD,-7000000,USD,-3381817.378,-7000000,-7000000,0,0,0,0,0,0,0,0.7,0.7,0.483116768,0.483116768,0,0,0,NOT NEEDED,5 March 2012,11 February 2014,708,707,Monthly 24,2 February 2014,1 March 2014,24 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,AmSouth Bancorporation,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,AUD/EUR,1598,4897,1,REC,16 January 2013,FX Principal,EUR,FORWARD,6000000,USD,8228656.921,6000000,6000000,0,0,0,0,0,0,0,0.75,1.333333333,0.729159091,1.37144282,0,0,0,NOT NEEDED,5 March 2012,16 January 2013,317,316,Monthly 11,2 January 2013,1 February 2013,11 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,AmSouth Bancorporation,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,AUD/EUR,1598,4897,2,PAY,16 January 2013,FX Principal,AUD,FORWARD,-11799410.03,USD,-4663846.32,-11799410.03,-11799410.03,0,0,0,0,0,0,0,0.7,0.7,0.395260976,0.395260976,0,0,0,NOT NEEDED,5 March 2012,16 January 2013,317,316,Monthly 11,2 January 2013,1 February 2013,11 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,AmSouth Bancorporation,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,AUD/EUR,1599,4901,1,REC,15 March 2012,FX Principal,EUR,FORWARD,1500000,USD,2005850.397,1500000,1500000,0,0,0,0,0,0,0,0.75,1.333333333,0.7478125,1.337233598,0,0,0,NOT NEEDED,5 March 2012,15 March 2012,10,9,Monthly 1,6 March 2012,1 April 2012,1 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,AmSouth Bancorporation,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,AUD/EUR,1599,4901,2,PAY,15 March 2012,FX Principal,AUD,FORWARD,-2949852.51,USD,-2071349.559,-2949852.51,-2949852.51,0,0,0,0,0,0,0,0.7,0.7,0.7021875,0.7021875,0,0,0,NOT NEEDED,5 March 2012,15 March 2012,10,9,Monthly 1,6 March 2012,1 April 2012,1 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,AmSouth Bancorporation,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,AUD/EUR,1600,4905,1,REC,15 March 2012,FX Principal,EUR,FORWARD,1500000,USD,2005850.397,1500000,1500000,0,0,0,0,0,0,0,0.75,1.333333333,0.7478125,1.337233598,0,0,0,NOT NEEDED,5 March 2012,15 March 2012,10,9,Monthly 1,6 March 2012,1 April 2012,1 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,AmSouth Bancorporation,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,AUD/EUR,1600,4905,2,PAY,15 March 2012,FX Principal,AUD,FORWARD,-2928257.69,USD,-2056185.947,-2928257.69,-2928257.69,0,0,0,0,0,0,0,0.7,0.7,0.7021875,0.7021875,0,0,0,NOT NEEDED,5 March 2012,15 March 2012,10,9,Monthly 1,6 March 2012,1 April 2012,1 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,AmSouth Bancorporation,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,AUD/EUR,1601,4909,1,REC,12 March 2012,FX Principal,EUR,FORWARD,1500000,USD,2003338.898,1500000,1500000,0,0,0,0,0,0,0,0.75,1.333333333,0.74875,1.335559265,0,0,0,NOT NEEDED,5 March 2012,12 March 2012,7,6,Monthly 1,6 March 2012,1 April 2012,1 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,AmSouth Bancorporation,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,AUD/EUR,1601,4909,2,PAY,12 March 2012,FX Principal,AUD,FORWARD,-2884615.38,USD,-2022836.535,-2884615.38,-2884615.38,0,0,0,0,0,0,0,0.7,0.7,0.70125,0.70125,0,0,0,NOT NEEDED,5 March 2012,12 March 2012,7,6,Monthly 1,6 March 2012,1 April 2012,1 Monthly
2956,11205,FX,Spot/Forward,Deliverable,6 March 2012,Sungard Europe,Sungard Europe Group,Sungard Group,AmSouth Bancorporation,AmSouth Bank Group,USA Counterparties,FX Forward,FORWARD,AUD/EUR,1602,4914,1,REC,8 March 2012,FX Principal,EUR,FORWARD,1250000,USD,1666666.667,1250000,1250000,0,0,0,0,0,0,0,0.75,1.333333333,0.75,1.333333333,0,0,0,NOT NEEDED,6 March 2012,8 March 2012,2,2,Monthly 1,6 March 2012,1 April 2012,1 Monthly
